BPL,BPLD,CITIZEN,EDUC,EDUCD,CLASSWKR,CLASSWKRD,INCTOT
521,52100,1,6,63,2,22,"16000
"
521,52100,1,6,61,0,0,"0
"
521,52100,1,2,25,0,0,"2400
"
521,52100,1,2,25,0,0,"2400
"
200,20000,2,1,17,0,0,"10800
"
200,20000,2,2,23,2,22,"30600
"
200,20000,2,0,2,0,0,"0
"
200,20000,1,0,1,0,0,"9999999
"
200,20000,2,0,2,0,0,"0
"
200,20000,2,1,16,0,0,"17600
"
200,20000,2,6,63,2,22,"11300
"
501,50100,2,6,63,2,22,"35000
"
210,21030,2,10,101,2,22,"82900
"
200,20000,2,6,63,2,22,"57000
"
515,51500,2,6,63,0,0,"12200
"
502,50200,2,3,30,0,0,"9400
"
502,50200,2,10,101,0,0,"0
"
502,50200,2,10,101,2,22,"21000
"
502,50200,2,10,101,2,28,"20600
"
515,51500,2,8,81,2,23,"82600
"
515,51500,2,10,101,2,22,"17600
"
502,50200,2,11,115,1,14,"150000
"
515,51500,2,10,101,2,22,"128500
"
515,51500,2,7,71,0,0,"76000
"
522,52200,2,11,114,0,0,"47000
"
465,46547,2,11,114,0,0,"74400
"
300,30050,2,6,63,0,0,"63300
"
200,20000,2,2,23,0,0,"0
"
200,20000,2,2,23,2,22,"20500
"
200,20000,2,3,30,2,22,"18000
"
521,52100,2,11,114,2,23,"96000
"
521,52100,2,10,101,2,22,"116000
"
501,50100,2,6,63,0,0,"16600
"
411,41100,2,6,61,0,0,"0
"
453,45300,2,6,63,0,0,"0
"
200,20000,2,2,26,2,23,"21300
"
200,20000,2,11,114,2,22,"35000
"
465,46530,2,11,114,2,22,"91800
"
465,46530,2,11,114,2,22,"110000
"
200,20000,2,6,65,1,14,"16000
"
515,51500,2,10,101,2,23,"60000
"
515,51500,2,10,101,2,22,"18000
"
515,51500,2,10,101,0,0,"0
"
521,52100,2,10,101,2,22,"153000
"
515,51500,2,10,101,2,28,"60000
"
200,20000,2,2,23,0,0,"12000
"
200,20000,2,2,23,0,0,"4200
"
521,52100,2,11,115,2,22,"160000
"
521,52140,2,6,61,2,22,"17700
"
521,52140,2,10,101,2,22,"2800
"
200,20000,2,6,63,2,22,"70000
"
500,50000,2,6,65,0,0,"30900
"
500,50000,2,7,71,0,0,"43400
"
532,53200,2,8,81,2,23,"28000
"
515,51500,2,10,101,2,28,"94000
"
200,20000,2,6,61,1,13,"40000
"
200,20000,2,7,71,2,22,"27000
"
453,45300,2,6,63,0,0,"27500
"
600,60044,1,3,30,0,0,"0
"
600,60044,1,2,23,0,0,"9999999
"
515,51500,2,11,116,2,28,"100000
"
200,20000,2,6,63,2,22,"75010
"
200,20000,2,6,63,2,22,"56000
"
200,20000,1,4,40,2,22,"33000
"
518,51800,2,7,71,1,13,"142280
"
518,51800,2,11,114,2,22,"145380
"
200,20000,2,6,65,2,27,"39000
"
200,20000,2,2,25,1,13,"7000
"
501,50100,2,8,81,2,22,"70000
"
456,45600,2,8,81,2,22,"75000
"
521,52130,2,6,63,2,22,"31400
"
521,52130,2,11,114,2,28,"43000
"
521,52130,1,10,101,2,22,"9500
"
500,50040,2,11,115,0,0,"0
"
200,20000,2,2,23,0,0,"15600
"
535,53500,2,11,116,2,27,"180000
"
535,53500,2,11,114,0,0,"0
"
200,20000,2,6,63,1,14,"10100
"
200,20000,2,6,63,2,22,"24000
"
500,50040,2,10,101,2,22,"85250
"
500,50040,2,8,81,2,23,"15000
"
500,50040,2,3,30,2,22,"0
"
200,20000,2,8,81,2,22,"80000
"
433,43300,2,7,71,2,22,"47700
"
200,20000,2,2,23,2,22,"45000
"
502,50200,2,6,63,0,0,"9400
"
502,50200,2,6,63,0,0,"9400
"
513,51300,2,6,63,2,22,"110000
"
515,51500,1,8,81,2,28,"106600
"
210,21060,2,8,81,2,22,"35000
"
453,45300,2,10,101,2,22,"13900
"
200,20000,2,11,114,2,22,"10000
"
200,20000,2,0,2,2,22,"19400
"
200,20000,2,6,63,2,22,"39000
"
200,20000,2,3,30,0,0,"0
"
200,20000,2,10,101,2,22,"117000
"
500,50040,2,10,101,2,22,"110000
"
210,21040,2,10,101,2,22,"76000
"
210,21040,2,10,101,2,22,"52000
"
502,50200,2,10,101,2,22,"12800
"
502,50200,2,10,101,2,22,"11000
"
518,51800,2,6,63,1,13,"80000
"
518,51800,2,6,63,1,13,"80000
"
465,46530,2,6,63,2,22,"74000
"
465,46530,2,6,63,2,22,"11300
"
465,46530,2,6,63,0,0,"11200
"
515,51500,2,6,63,0,0,"16200
"
515,51500,2,10,101,2,22,"67500
"
515,51500,2,10,101,2,22,"32000
"
515,51500,2,7,71,0,0,"10000
"
501,50100,2,10,101,2,22,"80100
"
500,50040,2,0,2,0,0,"63000
"
500,50040,2,0,2,0,0,"22000
"
210,21030,2,7,71,1,13,"32360
"
210,21030,2,6,61,2,22,"22000
"
200,20000,2,5,50,0,0,"12000
"
600,60053,2,6,63,2,22,"35000
"
500,50000,2,6,63,1,13,"30000
"
500,50000,2,2,23,0,0,"9000
"
521,52100,2,10,101,0,0,"5100
"
521,52100,2,1,16,0,0,"13600
"
300,30025,2,6,63,1,13,"27200
"
300,30025,1,0,2,0,0,"9999999
"
300,30025,1,0,1,0,0,"9999999
"
200,20000,2,10,101,2,23,"40000
"
518,51800,2,6,63,1,13,"31500
"
518,51800,2,6,63,1,13,"74000
"
200,20000,2,2,23,2,22,"13000
"
502,50200,2,7,71,2,29,"100000
"
502,50200,2,7,71,1,13,"12000
"
300,30010,2,8,81,2,22,"27000
"
518,51800,2,10,101,2,22,"135000
"
518,51800,2,10,101,2,22,"80000
"
515,51500,2,10,101,2,22,"120000
"
200,20000,2,6,61,2,22,"75000
"
200,20000,2,4,40,2,22,"45000
"
521,52130,2,10,101,2,28,"38000
"
521,52130,2,10,101,1,14,"36000
"
521,52130,2,11,116,0,0,"7200
"
515,51500,2,11,114,2,28,"25000
"
515,51500,2,10,101,2,22,"56000
"
515,51500,2,8,81,1,13,"39000
"
515,51500,2,6,65,2,22,"18000
"
515,51500,1,6,63,0,0,"16700
"
200,20000,2,2,22,0,0,"5400
"
200,20000,2,1,16,0,0,"10800
"
210,21030,2,2,25,1,13,"4460
"
210,21030,2,6,63,0,0,"0
"
300,30050,2,6,63,2,22,"22000
"
534,53400,2,10,101,2,22,"100000
"
210,21040,2,4,40,2,23,"63000
"
300,30030,2,11,114,2,22,"78000
"
300,30030,2,6,65,2,22,"104000
"
200,20000,2,10,101,2,22,"144000
"
517,51700,2,7,71,2,22,"5300
"
300,30025,2,11,115,1,14,"120000
"
300,30025,2,7,71,2,22,"4800
"
300,30025,2,10,101,2,22,"600
"
300,30025,2,10,101,2,22,"30000
"
260,26060,1,6,63,2,27,"560
"
515,51500,2,0,2,2,22,"25000
"
502,50200,2,7,71,0,0,"38400
"
502,50200,2,2,26,2,25,"9900
"
425,42500,1,10,101,0,0,"44900
"
200,20000,2,2,23,2,22,"43000
"
500,50010,2,1,17,2,22,"12700
"
500,50040,2,11,114,2,27,"133000
"
514,51400,2,10,101,0,0,"0
"
200,20000,1,0,1,0,0,"9999999
"
500,50010,2,8,81,2,28,"67020
"
200,20000,2,6,65,1,13,"60000
"
200,20000,2,10,101,2,28,"0
"
200,20000,2,6,63,2,22,"60
"
150,15000,2,11,114,0,0,"74700
"
517,51700,2,7,71,1,13,"13900
"
300,30065,2,11,115,2,23,"60000
"
465,46500,2,7,71,2,22,"29000
"
200,20000,2,7,71,2,27,"60000
"
200,20000,2,11,116,2,22,"12000
"
200,20000,2,8,81,2,22,"2800
"
210,21040,2,7,71,2,23,"44000
"
200,20000,2,2,23,0,0,"9600
"
200,20000,2,6,63,2,22,"50000
"
200,20000,2,10,101,1,14,"18000
"
200,20000,2,6,63,2,22,"6500
"
452,45213,2,6,63,2,22,"54000
"
515,51500,2,10,101,0,0,"56300
"
515,51500,2,10,101,2,22,"55000
"
710,71015,2,6,63,2,22,"48000
"
710,71015,2,6,63,2,22,"10000
"
710,71015,2,11,115,2,22,"19200
"
200,20000,2,6,63,0,0,"11000
"
200,20000,2,2,22,2,22,"38000
"
200,20000,2,2,25,2,27,"7000
"
411,41100,2,6,65,0,0,"170000
"
465,46500,2,11,116,2,22,"591000
"
465,46530,2,11,115,2,22,"80000
"
200,20000,1,2,23,0,0,"15000
"
210,21040,2,0,2,2,22,"20000
"
210,21040,2,0,2,2,22,"21000
"
210,21040,2,10,101,1,13,"25000
"
210,21040,2,6,63,0,0,"14000
"
518,51800,2,1,14,0,0,"10800
"
502,50200,2,10,101,0,0,"0
"
518,51800,2,2,22,0,0,"11000
"
500,50010,2,10,101,2,22,"60000
"
515,51500,2,6,63,0,0,"22400
"
200,20000,2,6,64,2,22,"53000
"
210,21070,2,7,71,0,0,"12900
"
522,52200,2,11,114,2,22,"88000
"
537,53700,2,8,81,2,22,"57000
"
200,20000,2,0,2,0,0,"22000
"
452,45212,2,8,81,1,13,"6000
"
410,41000,1,10,101,2,22,"41700
"
515,51500,2,7,71,2,22,"34900
"
515,51500,2,7,71,0,0,"0
"
515,51500,2,7,71,2,22,"26000
"
410,41000,1,10,101,2,22,"35000
"
150,15000,2,11,115,1,13,"5000
"
515,51500,2,10,101,0,0,"7300
"
210,21030,2,6,63,2,22,"28000
"
210,21060,2,0,2,0,0,"10800
"
210,21060,2,0,2,1,13,"14400
"
518,51800,2,7,71,2,28,"12000
"
518,51800,2,11,116,2,22,"150000
"
200,20000,2,10,101,2,22,"12000
"
515,51500,2,10,101,2,28,"36900
"
515,51500,2,10,101,2,23,"390
"
515,51500,1,10,101,2,22,"100000
"
405,40500,2,6,65,0,0,"14000
"
405,40500,1,1,14,0,0,"9999999
"
501,50100,2,10,101,2,28,"21900
"
465,46547,2,10,101,2,28,"65000
"
465,46547,2,10,101,2,22,"6000
"
200,20000,2,6,63,2,22,"50000
"
200,20000,2,2,23,0,0,"25200
"
200,20000,2,6,63,0,0,"12200
"
200,20000,2,8,81,2,22,"64000
"
515,51500,2,8,81,2,22,"77000
"
515,51500,2,7,71,2,29,"2700
"
210,21040,2,1,15,2,22,"52000
"
210,21040,2,10,101,2,22,"37000
"
210,21040,2,6,65,2,22,"63600
"
541,54100,2,0,2,0,0,"11000
"
541,54100,2,6,61,0,0,"3500
"
502,50200,2,10,101,0,0,"23600
"
502,50200,2,10,101,0,0,"3600
"
515,51500,2,8,81,2,28,"50000
"
200,20000,2,6,61,2,22,"26000
"
200,20000,2,6,61,1,13,"8400
"
200,20000,2,10,101,2,28,"46000
"
300,30050,2,1,14,0,0,"23000
"
518,51800,2,8,81,2,27,"40200
"
518,51800,2,0,2,2,22,"30000
"
200,20000,2,6,61,2,22,"33600
"
200,20000,2,0,2,0,0,"0
"
200,20000,2,5,50,0,0,"0
"
200,20000,2,2,23,0,0,"9999999
"
522,52200,2,7,71,2,22,"130000
"
710,71015,2,11,114,2,22,"95900
"
710,71015,2,6,63,2,22,"35000
"
200,20000,2,7,71,1,13,"120000
"
521,52100,2,6,61,0,0,"7200
"
521,52100,2,0,2,0,0,"7200
"
200,20000,2,1,15,0,0,"0
"
521,52130,2,10,101,2,22,"81000
"
521,52130,2,11,114,0,0,"0
"
521,52130,2,10,101,0,0,"7500
"
300,30040,2,11,114,2,25,"130200
"
515,51500,2,10,101,2,23,"24000
"
200,20000,2,6,63,2,22,"70000
"
410,41000,2,10,101,0,0,"25000
"
515,51500,2,6,65,2,25,"62200
"
200,20000,2,10,101,2,28,"43300
"
200,20000,2,6,63,2,28,"44400
"
200,20000,2,8,81,2,22,"40000
"
453,45300,2,6,63,0,0,"16000
"
500,50040,2,11,115,2,23,"576000
"
500,50000,2,11,114,0,0,"0
"
500,50000,2,10,101,0,0,"5400
"
500,50000,2,8,81,0,0,"5700
"
200,20000,2,0,2,0,0,"6000
"
500,50010,2,10,101,2,28,"7200
"
500,50010,2,11,114,2,22,"226000
"
500,50010,2,7,71,0,0,"7200
"
200,20000,2,6,63,2,22,"70000
"
421,42100,2,11,114,1,14,"150000
"
421,42100,2,10,101,1,14,"150000
"
200,20000,2,0,2,2,22,"100000
"
210,21030,2,0,2,2,22,"80000
"
515,51500,2,8,81,2,22,"59420
"
522,52200,2,11,114,2,22,"251700
"
210,21030,2,8,81,2,28,"100000
"
500,50010,2,11,114,2,22,"85000
"
502,50200,2,10,101,1,14,"450
"
200,20000,2,6,65,2,22,"70000
"
518,51800,1,7,71,2,22,"0
"
300,30050,2,10,101,0,0,"25000
"
210,21030,2,8,81,2,25,"85000
"
521,52130,2,10,101,0,0,"23200
"
521,52130,2,10,101,0,0,"10800
"
521,52100,2,11,116,1,14,"571000
"
521,52100,2,11,114,1,13,"100000
"
521,52100,2,10,101,0,0,"32400
"
515,51500,2,10,101,2,22,"100000
"
457,45700,2,6,65,0,0,"44660
"
260,26060,2,11,114,2,23,"31800
"
414,41400,2,10,101,1,14,"14900
"
210,21030,2,10,101,0,0,"9900
"
200,20000,2,2,23,0,0,"8400
"
200,20000,2,2,23,0,0,"15000
"
200,20000,2,8,81,2,23,"37000
"
200,20000,2,8,81,2,22,"160000
"
522,52200,2,11,115,2,28,"180000
"
410,41000,2,6,63,0,0,"5400
"
502,50200,2,11,114,2,22,"150000
"
502,50200,2,10,101,2,23,"150000
"
200,20000,2,1,15,0,0,"12000
"
522,52200,2,11,115,1,14,"144000
"
501,50100,2,10,101,2,22,"66000
"
405,40500,2,7,71,2,22,"18000
"
453,45300,1,11,115,2,27,"595000
"
200,20000,2,6,63,2,22,"53000
"
200,20000,2,6,65,1,13,"45000
"
515,51500,2,10,101,0,0,"11500
"
515,51500,2,10,101,0,0,"14000
"
521,52140,2,6,65,2,22,"28300
"
521,52140,2,6,64,2,28,"13000
"
200,20000,2,2,23,2,22,"31000
"
210,21030,2,6,63,0,0,"6000
"
200,20000,2,0,2,1,13,"9800
"
200,20000,2,5,50,2,28,"36200
"
521,52130,1,7,71,2,22,"19000
"
515,51500,2,7,71,2,22,"45000
"
515,51500,2,10,101,2,25,"70000
"
200,20000,2,6,64,1,13,"24000
"
453,45300,2,6,65,0,0,"15800
"
200,20000,2,10,101,2,22,"70000
"
521,52100,2,11,114,2,22,"25000
"
521,52100,2,11,114,2,22,"72000
"
200,20000,2,6,63,2,22,"30800
"
521,52100,2,10,101,2,22,"8300
"
200,20000,2,6,63,1,13,"44700
"
537,53700,2,11,114,1,13,"120
"
521,52100,2,10,101,2,22,"44700
"
521,52100,2,6,65,2,22,"29200
"
521,52100,2,2,22,0,0,"44500
"
210,21040,2,6,63,2,23,"30
"
521,52100,2,11,114,0,0,"65000
"
456,45600,2,11,114,2,22,"129000
"
300,30050,2,6,64,1,13,"17600
"
200,20000,2,2,23,0,0,"0
"
200,20000,2,2,23,2,22,"30000
"
200,20000,2,0,2,0,0,"10400
"
465,46530,2,11,114,0,0,"11800
"
500,50000,2,0,2,0,0,"5600
"
200,20000,2,6,63,2,22,"19200
"
515,51500,2,7,71,0,0,"2900
"
515,51500,2,6,63,0,0,"0
"
515,51500,2,7,71,2,22,"58500
"
500,50040,2,7,71,2,22,"41500
"
457,45710,2,6,63,0,0,"5000
"
457,45710,2,6,63,0,0,"15300
"
521,52100,2,11,114,2,22,"173000
"
521,52100,2,10,101,2,22,"19000
"
521,52100,2,10,101,2,22,"19000
"
521,52100,2,6,63,0,0,"2300
"
210,21040,2,6,64,1,13,"30000
"
200,20000,2,6,63,0,0,"0
"
200,20000,2,6,63,2,22,"50000
"
210,21060,2,11,114,2,22,"180000
"
210,21060,2,10,101,0,0,"7000
"
521,52100,2,11,114,0,0,"153100
"
521,52100,2,7,71,2,22,"18800
"
455,45500,2,11,114,0,0,"41800
"
501,50100,2,11,114,2,22,"36000
"
502,50200,2,11,114,1,14,"85000
"
515,51500,2,6,61,0,0,"0
"
465,46500,2,11,115,2,22,"264200
"
457,45710,2,2,26,0,0,"14500
"
515,51500,2,10,101,0,0,"0
"
521,52100,2,11,114,2,22,"140000
"
521,52100,2,10,101,2,23,"0
"
521,52100,2,10,101,0,0,"0
"
521,52100,2,11,114,2,22,"60000
"
521,52100,2,5,50,0,0,"0
"
210,21030,2,3,30,2,28,"50000
"
500,50000,2,0,2,2,28,"56000
"
515,51500,2,8,81,2,28,"40000
"
515,51500,2,5,50,0,0,"0
"
535,53500,2,10,101,1,13,"7900
"
210,21030,2,0,2,2,22,"170000
"
200,20000,2,6,64,2,28,"22000
"
518,51800,2,8,81,2,22,"101000
"
518,51800,2,6,61,2,22,"2500
"
434,43400,2,10,101,2,22,"130000
"
200,20000,2,6,64,0,0,"0
"
200,20000,2,6,63,2,22,"70000
"
522,52200,2,6,61,0,0,"10200
"
200,20000,2,1,15,0,0,"10800
"
200,20000,2,0,2,0,0,"4800
"
515,51500,2,10,101,0,0,"14700
"
200,20000,2,6,63,2,22,"60000
"
210,21040,2,6,64,2,22,"94000
"
210,21030,2,6,64,0,0,"0
"
500,50040,2,10,101,2,22,"85000
"
518,51800,2,8,81,0,0,"60000
"
150,15000,2,10,101,2,22,"0
"
210,21030,2,2,23,2,28,"30000
"
210,21030,2,6,61,2,22,"30000
"
300,30025,2,11,116,2,23,"104000
"
210,21030,2,5,50,2,22,"33920
"
501,50100,1,10,101,2,22,"50000
"
421,42100,2,6,61,0,0,"0
"
500,50000,2,11,114,2,22,"183700
"
200,20000,2,0,2,0,0,"8400
"
200,20000,2,0,2,0,0,"7000
"
210,21030,2,8,81,2,22,"73500
"
200,20000,2,1,17,0,0,"15900
"
200,20000,2,3,30,0,0,"2700
"
501,50100,2,6,63,1,13,"17900
"
421,42100,2,11,115,0,0,"385700
"
500,50000,2,11,114,0,0,"141700
"
502,50200,2,10,101,0,0,"13700
"
413,41300,1,10,101,1,14,"26300
"
521,52100,2,11,115,1,13,"240000
"
521,52100,2,10,101,2,22,"1500
"
300,30030,2,6,63,0,0,"14400
"
300,30030,2,7,71,2,22,"20500
"
500,50040,2,8,81,2,22,"6000
"
515,51500,2,10,101,2,28,"209000
"
515,51500,2,7,71,0,0,"0
"
511,51100,2,7,71,2,22,"69000
"
410,41000,2,7,71,0,0,"41100
"
410,41000,2,6,63,0,0,"3600
"
600,60012,2,10,101,2,22,"50000
"
600,60012,2,10,101,2,22,"44000
"
522,52200,2,11,116,2,22,"110000
"
522,52200,2,6,63,0,0,"8100
"
522,52200,2,11,114,2,28,"101000
"
200,20000,2,6,63,0,0,"19200
"
200,20000,2,2,23,0,0,"8200
"
518,51800,2,1,16,0,0,"9400
"
515,51500,2,8,81,2,22,"86200
"
515,51500,2,10,101,2,22,"194000
"
200,20000,2,0,2,1,13,"47000
"
200,20000,1,7,71,2,22,"35000
"
200,20000,1,10,101,2,22,"35000
"
200,20000,2,0,2,2,22,"9600
"
200,20000,2,7,71,0,0,"14400
"
200,20000,2,7,71,0,0,"6000
"
500,50040,2,10,101,2,22,"130000
"
200,20000,2,6,65,2,28,"48000
"
522,52200,2,10,101,2,22,"235000
"
515,51500,2,6,63,2,22,"65000
"
515,51500,2,6,63,2,22,"28000
"
200,20000,2,7,71,2,23,"38000
"
500,50040,2,10,101,2,22,"107000
"
500,50010,2,11,114,2,22,"213000
"
501,50100,2,11,114,0,0,"24800
"
200,20000,2,2,23,2,22,"27500
"
150,15000,2,11,114,1,14,"695000
"
542,54200,1,6,63,0,0,"0
"
600,60012,2,10,101,2,22,"67000
"
200,20000,2,10,101,0,0,"25200
"
425,42500,2,5,50,0,0,"14400
"
512,51200,2,5,50,0,0,"10100
"
461,46100,2,10,101,0,0,"40800
"
299,29900,2,6,63,2,22,"86000
"
600,60031,2,10,101,2,22,"20000
"
600,60045,2,11,114,2,27,"45600
"
500,50000,2,8,81,2,22,"26900
"
500,50000,2,6,64,2,28,"19650
"
521,52100,2,10,101,2,22,"165000
"
521,52100,2,11,114,2,22,"110000
"
521,52100,2,8,81,0,0,"0
"
521,52100,2,10,101,0,0,"0
"
200,20000,2,2,23,2,22,"43000
"
518,51800,2,7,71,2,28,"68000
"
500,50000,2,11,114,2,22,"120000
"
500,50000,2,11,114,2,22,"160000
"
515,51500,2,10,101,2,22,"2500
"
515,51500,2,7,71,2,22,"0
"
500,50000,2,6,63,2,22,"38000
"
522,52200,2,11,116,2,22,"142000
"
521,52100,2,11,114,2,27,"105000
"
521,52100,2,10,101,2,22,"30000
"
200,20000,2,2,23,2,28,"15270
"
200,20000,2,6,63,1,14,"60000
"
200,20000,2,8,81,2,25,"48500
"
502,50200,2,10,101,2,23,"112900
"
502,50200,2,10,101,1,13,"20000
"
515,51500,2,8,81,2,22,"60000
"
200,20000,2,8,81,2,28,"70000
"
515,51500,2,11,114,1,14,"78000
"
453,45300,2,7,71,1,13,"53400
"
200,20000,2,10,101,1,13,"100000
"
599,59900,2,11,114,2,23,"65000
"
465,46541,2,8,81,0,0,"6090
"
521,52100,2,11,116,2,22,"222900
"
521,52100,2,11,114,2,28,"124000
"
521,52100,2,10,101,0,0,"5000
"
521,52100,2,6,63,0,0,"6000
"
200,20000,2,6,64,2,22,"54020
"
150,15000,2,11,114,2,22,"200000
"
521,52100,2,11,114,2,22,"127000
"
520,52000,2,6,63,0,0,"3400
"
520,52000,2,8,81,2,22,"10500
"
522,52200,2,10,101,2,22,"0
"
518,51800,2,11,114,2,23,"129400
"
518,51800,2,7,71,2,27,"25730
"
200,20000,2,6,65,2,22,"27000
"
200,20000,2,2,22,0,0,"11000
"
453,45300,1,10,101,2,25,"80000
"
200,20000,2,10,101,2,22,"149900
"
200,20000,2,0,2,2,22,"79200
"
200,20000,2,2,23,0,0,"700
"
521,52110,2,10,101,1,14,"14000
"
521,52110,2,11,114,0,0,"7700
"
521,52110,2,6,63,0,0,"3600
"
200,20000,2,0,2,0,0,"0
"
200,20000,2,0,2,2,22,"19000
"
200,20000,2,6,63,0,0,"20000
"
500,50000,2,11,114,2,22,"120000
"
500,50000,2,11,114,2,22,"312000
"
518,51800,2,10,101,1,14,"78000
"
517,51700,1,7,71,2,23,"10000
"
532,53200,2,5,50,2,22,"35000
"
532,53200,2,7,71,2,22,"0
"
452,45213,2,11,114,0,0,"156800
"
512,51200,2,8,81,2,22,"1100
"
511,51100,2,8,81,2,22,"43000
"
511,51100,2,8,81,2,22,"71000
"
200,20000,2,0,2,2,22,"0
"
200,20000,2,6,63,2,25,"65000
"
200,20000,2,6,63,2,22,"0
"
200,20000,2,0,2,0,0,"0
"
453,45300,2,10,101,1,14,"570700
"
502,50200,1,11,114,2,22,"557000
"
502,50200,2,10,101,1,14,"0
"
518,51800,2,6,65,2,22,"82400
"
518,51800,2,6,64,0,0,"0
"
500,50040,2,10,101,0,0,"14420
"
518,51800,2,10,101,2,22,"75000
"
500,50010,2,10,101,2,23,"4900
"
513,51300,2,10,101,2,28,"15000
"
200,20000,2,2,23,2,22,"7200
"
200,20000,2,3,30,2,22,"20000
"
200,20000,2,6,63,2,22,"18000
"
200,20000,2,7,71,2,22,"35000
"
200,20000,2,1,17,0,0,"0
"
518,51800,2,0,2,2,22,"60000
"
518,51800,2,0,2,0,0,"0
"
414,41400,2,2,26,0,0,"23220
"
414,41400,2,8,81,2,22,"23100
"
521,52100,2,11,114,0,0,"114800
"
200,20000,2,7,71,2,22,"27200
"
515,51500,2,10,101,2,27,"59000
"
515,51500,2,10,101,2,23,"79000
"
515,51500,2,7,71,2,23,"59000
"
515,51500,2,7,71,2,23,"59000
"
515,51500,2,10,101,2,22,"1800
"
515,51500,2,7,71,2,22,"23600
"
515,51500,2,6,63,2,23,"56000
"
410,41000,1,10,101,2,23,"50000
"
500,50000,2,10,101,0,0,"17600
"
500,50000,2,10,101,2,23,"43700
"
512,51200,2,10,101,2,22,"30800
"
515,51500,2,8,81,2,28,"14250
"
513,51300,1,6,64,1,14,"97500
"
200,20000,2,0,2,2,22,"20900
"
200,20000,2,7,71,2,22,"50000
"
210,21040,2,3,30,2,25,"70000
"
210,21040,2,5,50,0,0,"0
"
500,50000,2,10,101,2,27,"91500
"
500,50000,2,10,101,2,22,"160000
"
600,60027,2,8,81,2,22,"22040
"
200,20000,2,6,63,2,23,"28000
"
200,20000,1,2,23,0,0,"9999999
"
200,20000,2,7,71,2,25,"30000
"
421,42100,2,11,114,2,22,"107000
"
421,42100,2,10,101,1,13,"135000
"
502,50200,2,10,101,1,14,"1900
"
500,50000,2,0,2,2,23,"40800
"
500,50000,2,6,61,1,13,"26500
"
518,51800,2,7,71,2,29,"24000
"
518,51800,2,6,63,2,22,"17200
"
200,20000,2,1,16,0,0,"13200
"
200,20000,2,2,25,0,0,"13000
"
200,20000,2,2,26,2,22,"43000
"
434,43400,2,8,81,1,14,"200000
"
434,43400,1,6,63,2,22,"5000
"
500,50040,2,8,81,2,22,"80000
"
522,52200,2,2,23,0,0,"9100
"
522,52200,2,1,17,0,0,"9100
"
522,52200,2,6,61,0,0,"11200
"
434,43400,1,2,26,0,0,"9999999
"
434,43400,1,2,23,0,0,"9999999
"
200,20000,2,6,63,0,0,"500
"
200,20000,2,4,40,0,0,"0
"
502,50200,2,10,101,0,0,"9600
"
502,50200,2,10,101,0,0,"6000
"
500,50000,2,6,63,0,0,"0
"
100,10000,2,5,50,2,23,"7000
"
100,10000,2,6,63,2,22,"12500
"
200,20000,2,10,101,2,22,"48500
"
200,20000,2,0,2,2,22,"49000
"
200,20000,2,2,23,0,0,"10200
"
210,21060,2,7,71,2,22,"26500
"
200,20000,2,0,2,1,13,"11000
"
200,20000,2,5,50,0,0,"15400
"
200,20000,2,6,65,2,22,"35000
"
518,51800,2,0,2,2,22,"26000
"
518,51800,2,0,2,2,22,"36000
"
500,50000,2,10,101,2,22,"65000
"
500,50000,2,11,114,2,22,"50000
"
511,51100,2,0,2,2,25,"25050
"
518,51800,2,0,2,1,13,"22000
"
515,51500,2,6,65,2,28,"68700
"
515,51500,2,10,101,2,22,"49000
"
465,46530,2,11,116,2,22,"105000
"
518,51800,2,10,101,2,27,"105000
"
518,51800,2,10,101,0,0,"0
"
500,50000,2,3,30,2,22,"7000
"
500,50000,2,6,63,2,22,"35000
"
710,71015,2,11,116,1,14,"36000
"
521,52100,2,0,2,0,0,"0
"
200,20000,2,6,63,2,22,"13000
"
515,51500,2,8,81,2,28,"78000
"
500,50000,2,6,63,1,14,"24000
"
500,50000,2,8,81,2,22,"6000
"
502,50200,2,10,101,2,22,"126400
"
500,50000,2,11,114,0,0,"0
"
518,51800,2,6,63,2,22,"30000
"
518,51800,2,7,71,2,23,"2000
"
518,51800,2,0,1,0,0,"9999999
"
522,52200,2,10,101,2,22,"260000
"
465,46540,2,8,81,2,22,"48000
"
410,41000,2,10,101,2,23,"62000
"
515,51500,2,10,101,2,22,"50000
"
515,51500,1,10,101,2,22,"98300
"
512,51200,2,10,101,2,22,"140000
"
537,53700,2,7,71,0,0,"14400
"
465,46540,2,6,63,2,22,"40000
"
465,46540,2,6,63,0,0,"0
"
465,46540,2,4,40,2,22,"15300
"
532,53200,2,4,40,2,22,"107000
"
433,43300,2,7,71,0,0,"8000
"
710,71015,2,10,101,2,28,"40000
"
434,43400,1,6,65,2,25,"30000
"
522,52200,2,7,71,0,0,"6000
"
522,52200,2,6,63,0,0,"12000
"
210,21030,2,6,63,1,13,"36000
"
210,21030,2,6,63,2,22,"38000
"
433,43300,2,2,23,0,0,"38000
"
521,52100,2,11,115,2,22,"571000
"
500,50040,2,8,81,2,22,"26000
"
521,52130,2,10,101,2,28,"44500
"
200,20000,2,6,61,2,22,"30000
"
200,20000,2,6,64,2,22,"30000
"
200,20000,2,6,61,2,22,"18000
"
521,52100,2,10,101,2,22,"30000
"
502,50200,2,10,101,0,0,"39100
"
502,50200,2,10,101,0,0,"11400
"
250,25000,2,6,61,2,22,"16100
"
521,52100,2,11,114,1,14,"40200
"
600,60044,2,8,81,2,22,"90000
"
